Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases
818,25,Male,Handbag,Accessories,375,Spain,XL,Gray,Spring,4.8,Yes,Store Pickup,Yes,18,PayPal,Fortnightly
3336,44,Female,Hat,Accessories,296,Austria,M,Cyan,Winter,3.3,No,Express,No,28,Bank Transfer,Quarterly
2100,31,Male,T-shirt,Clothing,421,France,S,Green,Summer,4.1,No,Express,No,5,PayPal,Annually
383,28,Male,Jeans,Clothing,20,France,M,Peach,Winter,1.1,Yes,Store Pickup,Yes,11,PayPal,Quarterly
4991,29,Non-Binary,Laptop,Accessories,436,Spain,L,Green,Spring,2.6,Yes,Standard,Yes,43,Debit Card,Weekly
1592,18,Male,Skirt,Clothing,58,Switzerland,S,Gold,Winter,3.2,No,Next Day Air,Yes,23,PayPal,Annually
4077,33,Male,Shoes,Clothing,480,Spain,XL,Green,Spring,3.5,No,Standard,Yes,42,Debit Card,Weekly
3127,57,Female,Sunglasses,Accessories,152,Switzerland,L,Lavender,Winter,2.7,No,Store Pickup,No,22,Bank Transfer,Bi-Weekly
3759,61,Female,Sandals,Footwear,353,Spain,M,Black,Spring,1.8,No,Store Pickup,No,41,Bank Transfer,Quarterly
1877,54,Male,Skirt,Clothing,287,Belgium,M,Gray,Fall,2.1,No,Standard,No,50,Venmo,Quarterly
4896,24,Female,Watch,Clothing,11,Netherlands,S,White,Winter,2.1,No,Standard,Yes,2,Debit Card,Quarterly
1564,68,Male,Pants,Clothing,152,Netherlands,XL,Teal,Fall,1.8,No,Next Day Air,Yes,33,Cash,Weekly
1610,33,Male,Shirt,Clothing,140,Austria,XL,Brown,Fall,3.5,No,Standard,Yes,38,Venmo,Monthly
148,63,Male,Shoes,Footwear,48,Switzerland,L,Purple,Summer,1.9,Yes,2-Day Shipping,Yes,11,Bank Transfer,Fortnightly
2946,32,Female,Belt,Accessories,294,France,L,Charcoal,Summer,4.4,No,Free Shipping,No,26,Credit Card,Every 3 Months
149,37,Male,Gloves,Accessories,132,Netherlands,XL,Gray,Fall,3.5,Yes,Store Pickup,Yes,50,Debit Card,Annually
5095,57,Female,Shirt,Accessories,264,Spain,L,Red,Spring,1.3,No,Express,No,41,Debit Card,Weekly
2564,69,Male,Backpack,Accessories,383,Germany,L,Gray,Winter,4.8,No,Standard,No,40,Venmo,Every 3 Months
470,21,Male,Shorts,Clothing,436,Switzerland,S,Pink,Fall,3.2,Yes,2-Day Shipping,Yes,4,Debit Card,Bi-Weekly
2027,37,Male,Scarf,Accessories,39,Italy,XL,Orange,Winter,3.9,No,Express,No,47,Bank Transfer,Every 3 Months
2957,52,Female,Dress,Clothing,88,Netherlands,M,Olive,Fall,1.7,No,Standard,No,23,Venmo,Monthly
1995,33,Male,Sunglasses,Accessories,436,Italy,XL,Brown,Fall,1.7,No,Next Day Air,No,16,Credit Card,Weekly
4933,44,Non-Binary,Laptop,Accessories,12,Austria,S,Green,Summer,4.9,Yes,Standard,Yes,28,Cash,Monthly
111,56,Male,Backpack,Accessories,123,Netherlands,M,Black,Summer,4.8,Yes,Standard,Yes,25,Venmo,Fortnightly
1010,39,Male,Hoodie,Clothing,137,Austria,XL,Silver,Summer,1,Yes,Express,Yes,12,Venmo,Annually
4355,46,Female,Shoes,Accessories,383,Switzerland,S,Green,Spring,3.6,No,Express,No,23,PayPal,Quarterly
4743,65,Female,Laptop,Clothing,30,Italy,L,Red,Summer,4.3,Yes,Standard,Yes,27,Cash,Monthly
585,70,Male,Socks,Clothing,345,Netherlands,XL,White,Spring,4.5,Yes,Free Shipping,Yes,31,Debit Card,Monthly
976,58,Male,Sweater,Clothing,87,Portugal,M,Olive,Summer,4,Yes,2-Day Shipping,Yes,9,Bank Transfer,Weekly
2287,67,Male,Socks,Clothing,263,Switzerland,XL,Blue,Spring,2.2,No,Store Pickup,No,2,Venmo,Quarterly
1978,24,Male,Sandals,Footwear,471,Portugal,M,Teal,Summer,3.9,No,Free Shipping,No,6,Bank Transfer,Annually
4741,23,Male,Phone,Clothing,63,Belgium,XL,White,Spring,4.7,No,Standard,Yes,11,Credit Card,Quarterly
2228,40,Male,Scarf,Accessories,401,Portugal,S,Gray,Summer,4.9,No,Next Day Air,No,47,Credit Card,Fortnightly
2019,60,Male,Backpack,Accessories,212,Switzerland,M,Gold,Fall,1.7,No,Store Pickup,No,22,Bank Transfer,Weekly
5027,39,Male,Headphones,Electronics,139,Belgium,XL,Blue,Winter,1.9,No,Standard,No,6,Cash,Weekly
5082,56,Female,Watch,Accessories,151,Switzerland,M,Black,Autumn,2.5,Yes,Standard,No,49,Credit Card,Weekly
4249,19,Non-Binary,Watch,Accessories,379,Germany,XL,Red,Spring,1.6,Yes,Standard,Yes,35,Cash,Quarterly
638,21,Male,Sweater,Clothing,358,Portugal,L,Cyan,Winter,4.2,Yes,2-Day Shipping,Yes,34,Cash,Fortnightly
3357,39,Female,Jeans,Clothing,308,Switzerland,S,Silver,Summer,2.9,No,Store Pickup,No,47,PayPal,Bi-Weekly
777,49,Male,Shirt,Clothing,371,Belgium,XL,Maroon,Spring,2,Yes,Standard,Yes,3,Venmo,Every 3 Months
2439,32,Male,Jeans,Clothing,470,Portugal,S,Cyan,Winter,3.1,No,Express,No,31,Venmo,Weekly
2690,29,Female,Blouse,Clothing,46,Belgium,S,Orange,Fall,4.2,No,Standard,No,14,PayPal,Quarterly
2552,29,Male,Shoes,Footwear,31,Austria,XL,Maroon,Winter,4.8,No,Next Day Air,No,46,Debit Card,Annually
4424,69,Non-Binary,Headphones,Clothing,146,Switzerland,L,Blue,Autumn,4.1,No,Standard,Yes,20,Debit Card,Quarterly
4214,34,Non-Binary,Bag,Accessories,69,Italy,XL,Red,Autumn,2.8,Yes,Express,No,35,PayPal,Monthly
3526,45,Female,Sunglasses,Accessories,401,Spain,S,Olive,Winter,3.5,No,Standard,No,15,Bank Transfer,Annually
406,41,Male,Jeans,Clothing,132,Netherlands,S,Silver,Summer,4.9,Yes,Standard,Yes,13,Cash,Annually
2326,44,Male,Boots,Footwear,313,Belgium,L,Charcoal,Summer,4.2,No,2-Day Shipping,No,35,Cash,Weekly
2934,27,Female,Hat,Accessories,118,Switzerland,S,Brown,Summer,1.1,No,Standard,No,47,Venmo,Monthly
116,53,Male,Skirt,Clothing,239,Spain,S,Gray,Spring,1.2,Yes,Standard,Yes,44,Debit Card,Every 3 Months
3208,67,Female,Socks,Clothing,197,Italy,L,Beige,Summer,3.5,No,Next Day Air,No,3,PayPal,Annually
1841,42,Male,Sandals,Footwear,440,Austria,S,Gold,Winter,3.3,No,Store Pickup,No,9,Bank Transfer,Every 3 Months
583,40,Male,Jacket,Outerwear,263,Switzerland,XL,Turquoise,Spring,1,Yes,Store Pickup,Yes,41,Bank Transfer,Quarterly
1698,36,Male,Shirt,Clothing,30,Portugal,XL,Lavender,Fall,2.3,No,Next Day Air,No,41,Credit Card,Every 3 Months
739,56,Male,Sunglasses,Accessories,86,Switzerland,S,Orange,Winter,3.8,Yes,2-Day Shipping,Yes,20,Venmo,Quarterly
3142,36,Female,Sunglasses,Accessories,18,Switzerland,XL,Peach,Winter,1,No,Express,No,33,Credit Card,Bi-Weekly
3538,57,Female,Handbag,Accessories,405,Italy,S,Gray,Spring,2.2,No,Standard,No,50,Credit Card,Every 3 Months
2249,63,Male,T-shirt,Clothing,227,Italy,M,Violet,Winter,2.4,No,Free Shipping,No,36,PayPal,Fortnightly
4557,51,Non-Binary,Bag,Accessories,22,Germany,L,Blue,Spring,3,Yes,Express,Yes,10,PayPal,Weekly
1054,59,Male,Blouse,Clothing,285,France,L,Blue,Spring,2.6,No,2-Day Shipping,Yes,12,Debit Card,Bi-Weekly
346,48,Male,Shoes,Footwear,414,France,S,Olive,Winter,4.5,Yes,Next Day Air,Yes,32,Bank Transfer,Annually
1387,68,Male,Jacket,Outerwear,281,Austria,L,Silver,Fall,3.4,No,Next Day Air,Yes,20,Debit Card,Quarterly
1399,30,Male,Dress,Clothing,435,Spain,S,Cyan,Summer,4.6,No,Free Shipping,Yes,18,Credit Card,Weekly
1900,32,Male,Shorts,Clothing,272,Italy,XL,Maroon,Winter,1.5,No,Store Pickup,No,31,PayPal,Weekly
2323,39,Male,Coat,Outerwear,77,Portugal,M,Lavender,Spring,1.2,No,Store Pickup,No,15,Venmo,Fortnightly
2750,64,Female,Jacket,Outerwear,143,Spain,XL,Cyan,Spring,3,No,Standard,No,27,Bank Transfer,Annually
922,70,Male,Coat,Outerwear,39,Netherlands,XL,Silver,Summer,4.7,Yes,Express,Yes,9,PayPal,Weekly
78,22,Male,Dress,Clothing,304,Italy,XL,Gold,Summer,4.7,Yes,Next Day Air,Yes,23,Debit Card,Fortnightly
651,34,Male,Gloves,Accessories,56,Belgium,M,Magenta,Spring,1.4,Yes,Next Day Air,Yes,7,Bank Transfer,Annually
1933,42,Male,Hoodie,Clothing,325,Austria,L,White,Spring,4.4,No,Free Shipping,No,44,Credit Card,Every 3 Months
1747,65,Male,Handbag,Accessories,204,Spain,XL,Brown,Summer,3.1,No,Store Pickup,No,41,Bank Transfer,Fortnightly
27,38,Male,Jewelry,Accessories,230,Spain,M,Red,Spring,1.9,Yes,Next Day Air,Yes,22,Credit Card,Annually
325,37,Male,Shirt,Clothing,194,Austria,S,Olive,Summer,4.1,Yes,Standard,Yes,8,Venmo,Quarterly
4237,27,Male,Headphones,Clothing,158,Portugal,XL,Green,Winter,4.3,Yes,Express,Yes,44,Cash,Quarterly
4794,52,Female,Phone,Electronics,411,Belgium,S,White,Spring,3.8,No,Express,Yes,30,Credit Card,Weekly
4804,62,Female,Shoes,Clothing,52,Spain,L,Red,Autumn,2.7,Yes,Express,Yes,38,Debit Card,Quarterly
1287,40,Male,Gloves,Accessories,78,Switzerland,M,Yellow,Winter,4.4,No,Next Day Air,Yes,7,Debit Card,Fortnightly
1102,30,Male,Gloves,Accessories,283,Spain,XL,Silver,Fall,5,No,Free Shipping,Yes,15,Cash,Fortnightly
1323,23,Male,Pants,Clothing,317,Belgium,XL,Violet,Winter,3.3,No,Next Day Air,Yes,27,Bank Transfer,Quarterly
1115,55,Male,Skirt,Clothing,183,Portugal,L,Violet,Fall,3.7,No,Next Day Air,Yes,25,Bank Transfer,Every 3 Months
1656,37,Male,Sweater,Clothing,367,Belgium,XL,Gold,Spring,3,No,Next Day Air,Yes,43,PayPal,Monthly
3706,28,Female,Skirt,Clothing,46,Italy,M,Teal,Summer,4.7,No,Free Shipping,No,39,Debit Card,Annually
503,59,Male,Pants,Clothing,181,Switzerland,XL,Cyan,Fall,3.6,Yes,Express,Yes,46,PayPal,Fortnightly
2879,63,Female,Dress,Clothing,66,France,M,Turquoise,Summer,2.1,No,Next Day Air,No,5,Bank Transfer,Annually
1150,21,Male,Jewelry,Accessories,242,Netherlands,M,Cyan,Spring,1.8,No,Store Pickup,Yes,38,Venmo,Annually
3089,34,Female,Dress,Clothing,418,Switzerland,S,Teal,Spring,3,No,Store Pickup,No,40,Bank Transfer,Quarterly
4643,50,Male,Phone,Electronics,130,Austria,M,Blue,Winter,1.3,Yes,Express,No,37,Debit Card,Monthly
3433,36,Female,Boots,Footwear,430,France,S,Gray,Summer,1.8,No,2-Day Shipping,No,6,PayPal,Every 3 Months
432,43,Male,Hat,Accessories,81,Austria,S,Cyan,Winter,4.4,Yes,Store Pickup,Yes,10,Cash,Fortnightly
2386,41,Male,Scarf,Accessories,141,Austria,L,Brown,Fall,4.1,No,Express,No,24,PayPal,Weekly
2684,68,Female,Backpack,Accessories,492,Belgium,M,Indigo,Summer,3.1,No,Next Day Air,No,27,Cash,Fortnightly
3024,50,Female,Backpack,Accessories,23,Switzerland,S,Brown,Summer,4,No,Express,No,2,PayPal,Quarterly
3492,22,Female,Pants,Clothing,105,Belgium,M,Orange,Winter,2.9,No,Express,No,13,Cash,Monthly
2478,25,Male,Gloves,Accessories,355,Belgium,L,Turquoise,Spring,3.6,No,2-Day Shipping,No,42,PayPal,Weekly
2498,35,Male,Backpack,Accessories,437,Austria,L,Violet,Summer,1.7,No,Standard,No,14,Bank Transfer,Annually
3609,24,Female,Gloves,Accessories,211,Spain,L,Cyan,Fall,4.8,No,Next Day Air,No,29,Cash,Every 3 Months
855,21,Male,Pants,Clothing,52,Belgium,S,Blue,Spring,3.9,Yes,Free Shipping,Yes,4,Venmo,Monthly
3045,21,Female,Boots,Footwear,28,France,XL,Magenta,Winter,2.5,No,Free Shipping,No,19,Bank Transfer,Quarterly
4863,24,Female,Watch,Electronics,361,Spain,XL,Green,Autumn,3.6,Yes,Express,Yes,1,Cash,Monthly
4425,24,Male,Phone,Accessories,445,Belgium,L,Black,Spring,4.7,Yes,Standard,Yes,33,Cash,Quarterly
3113,19,Female,Blouse,Clothing,308,Italy,XL,Green,Fall,5,No,Express,No,13,Venmo,Annually
1781,67,Male,Jewelry,Accessories,183,Germany,M,Gray,Summer,1.6,No,Next Day Air,No,49,Credit Card,Weekly
1453,60,Male,Jacket,Outerwear,105,Austria,XL,Blue,Spring,1.2,No,2-Day Shipping,Yes,22,Bank Transfer,Quarterly
2813,66,Female,Hoodie,Clothing,270,Netherlands,M,Magenta,Fall,3.9,No,Store Pickup,No,39,Credit Card,Every 3 Months
4360,50,Male,Shoes,Clothing,147,Germany,M,Black,Summer,3.9,Yes,Standard,Yes,23,Cash,Monthly
1677,27,Male,Sunglasses,Accessories,319,Italy,M,Cyan,Winter,1.8,No,Next Day Air,Yes,23,Bank Transfer,Weekly
2157,38,Male,Skirt,Clothing,222,Netherlands,M,Maroon,Winter,3,No,Next Day Air,No,11,Debit Card,Bi-Weekly
3243,45,Female,Socks,Clothing,294,Portugal,S,Beige,Fall,2.5,No,Express,No,34,Venmo,Weekly
2639,22,Male,Shirt,Clothing,338,Austria,M,Black,Spring,4.6,No,Store Pickup,No,29,Credit Card,Annually
979,56,Male,Gloves,Accessories,453,Germany,XL,Turquoise,Summer,3.2,Yes,Standard,Yes,2,Credit Card,Weekly
4905,41,Female,Bag,Accessories,181,Italy,XL,White,Spring,2.3,No,Standard,Yes,43,PayPal,Quarterly
3164,49,Female,Pants,Clothing,478,Spain,L,Turquoise,Summer,1.3,No,Express,No,18,Cash,Monthly
3838,45,Female,Hoodie,Clothing,337,Portugal,L,Green,Spring,3.3,No,Free Shipping,No,36,Bank Transfer,Fortnightly
2372,67,Male,Socks,Clothing,176,Switzerland,XL,Charcoal,Winter,2.2,No,Next Day Air,No,20,Debit Card,Annually
3385,39,Female,Hoodie,Clothing,119,Switzerland,M,Maroon,Summer,3.6,No,Free Shipping,No,48,Venmo,Quarterly
4561,53,Male,Bag,Electronics,118,Austria,S,Green,Summer,1.8,No,Standard,Yes,16,Cash,Weekly
3834,44,Female,Jacket,Outerwear,281,France,L,Gray,Summer,2.4,No,Free Shipping,No,9,PayPal,Every 3 Months
3642,51,Female,Jacket,Outerwear,221,Switzerland,M,Cyan,Fall,3.7,No,Free Shipping,No,17,Bank Transfer,Every 3 Months
3678,32,Female,Backpack,Accessories,403,Spain,XL,Gray,Fall,3,No,Standard,No,46,Cash,Annually
373,24,Male,Sweater,Clothing,261,Belgium,S,Orange,Summer,3.9,Yes,Standard,Yes,13,Debit Card,Weekly
4625,49,Male,Bag,Accessories,495,Netherlands,M,Blue,Summer,3.3,Yes,Express,No,9,Cash,Weekly
3256,57,Female,Shorts,Clothing,96,Netherlands,L,Black,Fall,3.1,No,Next Day Air,No,45,Bank Transfer,Monthly
2795,33,Female,Jacket,Outerwear,150,Netherlands,M,Gold,Fall,1.3,No,Standard,No,40,Cash,Fortnightly
2138,27,Male,Socks,Clothing,383,Spain,L,Purple,Winter,2.8,No,2-Day Shipping,No,15,Credit Card,Every 3 Months
4591,58,Non-Binary,Shirt,Accessories,457,Italy,L,Black,Summer,1.3,No,Express,Yes,32,Credit Card,Quarterly
4738,57,Male,Laptop,Clothing,224,Spain,L,Black,Spring,2.4,No,Standard,No,49,Cash,Quarterly
3475,41,Female,Pants,Clothing,230,Austria,M,Cyan,Winter,2.7,No,Store Pickup,No,16,Venmo,Monthly
1791,50,Male,Gloves,Accessories,381,France,M,Violet,Summer,4.9,No,Store Pickup,No,34,PayPal,Bi-Weekly
846,31,Male,Belt,Accessories,342,Switzerland,L,Charcoal,Winter,4.8,Yes,Standard,Yes,30,Venmo,Monthly
2110,59,Male,Jewelry,Accessories,420,Netherlands,XL,Peach,Fall,4.1,No,Free Shipping,No,30,Venmo,Every 3 Months
685,63,Male,Hat,Accessories,99,France,S,Yellow,Summer,3.8,Yes,Express,Yes,39,Debit Card,Monthly
747,40,Male,Sandals,Footwear,476,Switzerland,M,Red,Winter,1.3,Yes,Free Shipping,Yes,38,Credit Card,Annually
775,42,Male,Hat,Accessories,333,Austria,S,Yellow,Summer,3.2,Yes,Standard,Yes,30,Credit Card,Quarterly
4316,23,Female,Headphones,Electronics,267,Italy,S,Green,Autumn,2.1,No,Standard,No,3,Credit Card,Weekly
1329,37,Male,Sweater,Clothing,397,Germany,L,Orange,Winter,4.2,No,Standard,Yes,49,Bank Transfer,Weekly
438,45,Male,Jewelry,Accessories,318,Netherlands,M,Peach,Summer,4.6,Yes,Next Day Air,Yes,7,PayPal,Annually
4450,20,Male,Shoes,Electronics,26,Austria,XL,Black,Autumn,1.6,No,Express,No,26,Credit Card,Monthly
3645,35,Female,Blouse,Clothing,411,Belgium,M,Violet,Winter,3.1,No,Next Day Air,No,8,Venmo,Weekly
82,67,Male,Shoes,Footwear,226,Germany,M,Maroon,Summer,2.5,Yes,Express,Yes,12,Credit Card,Every 3 Months
4846,34,Female,Phone,Electronics,55,Germany,S,Blue,Spring,4.4,No,Standard,Yes,7,Debit Card,Monthly
3712,69,Female,Hat,Accessories,167,Netherlands,L,Peach,Fall,3.7,No,Free Shipping,No,38,Cash,Annually
2468,27,Male,Shorts,Clothing,127,Belgium,M,Lavender,Spring,2.3,No,Express,No,31,Credit Card,Annually
4886,23,Male,Phone,Clothing,144,Switzerland,S,Red,Summer,2.6,Yes,Standard,No,22,Credit Card,Monthly
28,56,Male,Shorts,Clothing,354,Switzerland,L,Cyan,Summer,1.7,Yes,Next Day Air,Yes,49,Bank Transfer,Every 3 Months
4579,18,Female,Phone,Accessories,426,Belgium,L,Red,Spring,4.5,No,Express,No,49,Credit Card,Quarterly
4567,54,Female,Shoes,Electronics,396,Netherlands,S,Black,Summer,2.9,No,Standard,No,5,Credit Card,Monthly
2935,38,Female,Gloves,Accessories,389,Netherlands,M,Orange,Fall,2,No,Next Day Air,No,7,Bank Transfer,Quarterly
375,69,Male,Jewelry,Accessories,121,Belgium,S,Purple,Spring,4.6,Yes,Store Pickup,Yes,22,Bank Transfer,Monthly
1679,41,Male,Pants,Clothing,149,Netherlands,L,Magenta,Summer,1.7,No,2-Day Shipping,No,21,Venmo,Fortnightly
3293,62,Female,Handbag,Accessories,150,Italy,L,Gray,Spring,1.1,No,Standard,No,44,Bank Transfer,Fortnightly
4996,56,Non-Binary,Watch,Clothing,130,Switzerland,M,Black,Autumn,2.1,No,Express,No,14,PayPal,Monthly
2695,66,Female,Sunglasses,Accessories,392,Austria,M,Olive,Spring,1.2,No,Express,No,19,Credit Card,Every 3 Months
4250,24,Non-Binary,Shirt,Accessories,460,Switzerland,L,Red,Summer,2.2,No,Standard,Yes,9,Cash,Monthly
1838,41,Male,Hat,Accessories,275,Austria,M,Beige,Winter,1.3,No,Free Shipping,No,14,Venmo,Monthly
449,32,Male,Gloves,Accessories,195,France,XL,Yellow,Summer,3.6,Yes,Next Day Air,Yes,27,Bank Transfer,Fortnightly
815,31,Male,Shirt,Clothing,330,France,XL,Pink,Winter,1.1,Yes,Express,Yes,4,PayPal,Monthly
4120,65,Non-Binary,Bag,Clothing,263,Spain,S,Green,Winter,4.7,Yes,Standard,No,44,Debit Card,Monthly
3007,37,Female,Dress,Clothing,322,Italy,S,Olive,Summer,1.4,No,Store Pickup,No,22,Venmo,Bi-Weekly
1463,38,Male,Sneakers,Footwear,50,Portugal,S,Charcoal,Summer,2.2,No,2-Day Shipping,Yes,11,Venmo,Quarterly
3156,22,Female,Handbag,Accessories,447,Netherlands,S,Brown,Fall,1.3,No,Free Shipping,No,9,Cash,Annually
3245,65,Female,Sweater,Clothing,83,Germany,L,Black,Fall,2.9,No,Express,No,37,Credit Card,Annually
3661,19,Female,Shoes,Footwear,84,Austria,S,Indigo,Winter,1.7,No,2-Day Shipping,No,34,Bank Transfer,Fortnightly
2518,64,Male,Shirt,Clothing,79,Portugal,S,Orange,Spring,1.7,No,Standard,No,49,Venmo,Annually
4496,22,Male,Bag,Accessories,483,France,XL,Red,Spring,2.9,Yes,Standard,No,30,Credit Card,Monthly
840,48,Male,Shirt,Clothing,278,Germany,S,Teal,Spring,4.7,Yes,Free Shipping,Yes,39,Debit Card,Every 3 Months
640,54,Male,Dress,Clothing,103,Netherlands,XL,Olive,Spring,3.8,Yes,2-Day Shipping,Yes,48,Credit Card,Annually
5011,63,Male,Laptop,Accessories,213,Italy,L,Green,Autumn,4.4,Yes,Standard,Yes,9,PayPal,Weekly
3866,25,Female,Shorts,Clothing,487,France,L,Olive,Spring,2,No,Store Pickup,No,29,Cash,Every 3 Months
3333,27,Female,T-shirt,Clothing,115,Portugal,XL,Silver,Summer,3,No,2-Day Shipping,No,31,PayPal,Bi-Weekly
4482,67,Female,Shirt,Clothing,93,Austria,XL,Red,Autumn,4.6,No,Express,Yes,14,PayPal,Weekly
907,41,Male,Pants,Clothing,340,France,M,Red,Spring,4.5,Yes,Standard,Yes,49,Debit Card,Bi-Weekly
748,51,Male,Shorts,Clothing,10,Netherlands,XL,Gold,Spring,2.9,Yes,Next Day Air,Yes,36,Bank Transfer,Weekly
1403,62,Male,Sunglasses,Accessories,405,Belgium,L,White,Summer,3.8,No,Express,Yes,34,PayPal,Monthly
4361,20,Non-Binary,Shirt,Accessories,17,Portugal,S,White,Summer,2.3,Yes,Standard,Yes,46,Cash,Quarterly
1982,69,Male,Shoes,Footwear,287,France,S,Violet,Summer,2.1,No,Express,No,9,PayPal,Quarterly
2418,21,Male,Backpack,Accessories,377,Spain,L,Olive,Fall,4.2,No,Standard,No,36,Venmo,Fortnightly
4074,61,Female,Bag,Electronics,444,Austria,S,Red,Winter,2.1,Yes,Express,No,18,Debit Card,Monthly
2159,19,Male,Gloves,Accessories,474,Spain,L,Olive,Spring,4.2,No,Standard,No,20,Bank Transfer,Fortnightly
1630,35,Male,Blouse,Clothing,243,Switzerland,M,Silver,Spring,1.9,No,Next Day Air,Yes,8,Venmo,Quarterly
4790,56,Non-Binary,Headphones,Electronics,197,Germany,XL,Blue,Summer,1.2,No,Express,Yes,26,Cash,Weekly
3290,31,Female,Backpack,Accessories,311,Switzerland,XL,Maroon,Summer,1.7,No,2-Day Shipping,No,3,Venmo,Every 3 Months
1304,34,Male,Blouse,Clothing,188,France,M,Silver,Summer,4,No,Next Day Air,Yes,10,Credit Card,Annually
3146,57,Female,Handbag,Accessories,293,Germany,XL,Purple,Spring,3.2,No,Standard,No,41,PayPal,Fortnightly
3016,37,Female,Scarf,Accessories,319,Italy,L,Lavender,Spring,3.7,No,Express,No,41,Bank Transfer,Bi-Weekly
410,35,Male,Shorts,Clothing,293,Belgium,S,Brown,Winter,1.9,Yes,2-Day Shipping,Yes,35,Bank Transfer,Monthly
101,62,Male,Sunglasses,Accessories,231,Switzerland,M,Maroon,Fall,4.3,Yes,Express,Yes,2,Cash,Fortnightly
3222,21,Female,T-shirt,Clothing,374,Austria,XL,Yellow,Winter,2.8,No,Standard,No,18,Cash,Annually
549,36,Male,Backpack,Accessories,257,Austria,L,Black,Winter,2.6,Yes,Store Pickup,Yes,46,Debit Card,Every 3 Months
1157,20,Male,Shoes,Footwear,214,Netherlands,L,Gold,Summer,3.1,No,Express,Yes,37,Venmo,Every 3 Months
1511,55,Male,Blouse,Clothing,469,Germany,XL,Gray,Fall,2.4,No,Free Shipping,Yes,34,Venmo,Annually
1921,51,Male,Blouse,Clothing,239,Netherlands,XL,Purple,Spring,2.7,No,Standard,No,11,Cash,Every 3 Months
1445,32,Male,Sweater,Clothing,321,Netherlands,L,Pink,Fall,3.6,No,Express,Yes,9,Cash,Quarterly
1525,22,Male,Socks,Clothing,360,Germany,S,Pink,Summer,3.5,No,Free Shipping,Yes,40,Cash,Bi-Weekly
2979,53,Female,Shorts,Clothing,95,Germany,S,Cyan,Spring,2,No,Free Shipping,No,37,Bank Transfer,Fortnightly
600,51,Male,Boots,Footwear,270,Switzerland,XL,Teal,Spring,3.6,Yes,Standard,Yes,43,Debit Card,Every 3 Months
2662,43,Female,Boots,Footwear,113,Netherlands,XL,Olive,Fall,3.9,No,Express,No,25,Bank Transfer,Annually
938,32,Male,Shorts,Clothing,25,France,S,Magenta,Summer,2.7,Yes,Express,Yes,13,Venmo,Quarterly
3751,42,Female,Hoodie,Clothing,68,Switzerland,M,Gold,Fall,3.3,No,Free Shipping,No,15,PayPal,Monthly
2171,40,Male,Sweater,Clothing,283,Austria,L,Turquoise,Fall,4.2,No,Next Day Air,No,46,Venmo,Every 3 Months
4225,26,Non-Binary,Headphones,Accessories,320,Italy,M,White,Spring,3.1,Yes,Standard,Yes,17,Cash,Weekly
1171,57,Male,Skirt,Clothing,451,Spain,S,Red,Spring,3.1,No,Express,Yes,46,Cash,Bi-Weekly
4343,48,Non-Binary,Bag,Electronics,476,Spain,M,Blue,Summer,2.1,No,Standard,Yes,4,Debit Card,Weekly
4023,55,Non-Binary,Bag,Electronics,162,France,S,White,Spring,3.5,Yes,Express,No,28,Debit Card,Weekly
219,28,Male,T-shirt,Clothing,261,France,S,Magenta,Spring,4.9,Yes,Store Pickup,Yes,20,Credit Card,Quarterly
3360,43,Female,Sunglasses,Accessories,27,Germany,L,Red,Fall,4,No,Next Day Air,No,50,Debit Card,Monthly
3505,65,Female,Handbag,Accessories,100,Austria,M,Violet,Fall,4.8,No,Next Day Air,No,36,Venmo,Monthly
1276,55,Male,Sweater,Clothing,43,Spain,S,Turquoise,Fall,1.1,No,Standard,Yes,30,PayPal,Monthly
2775,56,Female,Boots,Footwear,231,France,XL,Yellow,Fall,4.6,No,Standard,No,5,Credit Card,Quarterly
1369,21,Male,Shirt,Clothing,47,Austria,L,Orange,Summer,2.9,No,Express,Yes,47,Cash,Weekly
5072,28,Female,Shirt,Accessories,412,Germany,XL,Red,Winter,2.9,No,Standard,No,4,Cash,Quarterly
1608,49,Male,Shorts,Clothing,88,Austria,S,Gray,Fall,1.6,No,Free Shipping,Yes,46,Debit Card,Quarterly
1946,35,Male,Hoodie,Clothing,12,Austria,S,Gold,Winter,3.8,No,2-Day Shipping,No,5,Credit Card,Every 3 Months
2188,37,Male,Blouse,Clothing,288,Spain,XL,Violet,Spring,3,No,Free Shipping,No,39,PayPal,Annually
1725,42,Male,Shoes,Footwear,329,Germany,S,Teal,Winter,1.2,No,Free Shipping,No,12,PayPal,Weekly
483,41,Male,Belt,Accessories,152,Switzerland,S,Yellow,Winter,3.5,Yes,2-Day Shipping,Yes,38,Venmo,Annually
520,19,Male,Belt,Accessories,313,Portugal,S,Blue,Summer,1.8,Yes,2-Day Shipping,Yes,22,Bank Transfer,Quarterly
3823,70,Female,Hat,Accessories,69,Portugal,L,Gold,Spring,5,No,Free Shipping,No,13,PayPal,Every 3 Months
3892,36,Female,Dress,Clothing,138,Portugal,M,Peach,Winter,2.3,No,Free Shipping,No,36,Bank Transfer,Quarterly
